time,q,dq,u,kinetic_energy,potential_energy,total_energy
0.002,0.7852265734357221,-0.17158938761379355,-7.853981633974483,0.0015261795411910448,3.373813845541371,3.375340025082562
0.004,0.7847184640505884,-0.3365182968977879,-7.509086959129634,0.005870074662449473,3.373285380155769,3.3791554548182186
0.006,0.783886970807687,-0.4949721611692568,-7.174148046710308,0.01269954909863127,3.372421154559629,3.3851207036582607
0.008,0.7827448627772314,-0.6471320403789584,-6.848925385738356,0.021707649826580654,3.3712352606876608,3.3929429105142415
0.01,0.7813045511953224,-0.7931747066942636,-6.533184547014398,0.0326110560663177,3.3697416708728882,3.4023527269392058
0.012,0.7795780979547676,-0.9332727293985547,-6.226696098564696,0.045148611663906824,3.3679542107997946,3.4131028224637014
0.014,0.7775772239268451,-1.0675945590385285,-5.929235520750567,0.05907993690170566,3.3658865355344934,3.424966472436199
0.016,0.7753133171155775,-1.1963046107562845,-5.640583121191394,0.07418411593704734,3.3635521083453925,3.43773622428244
0.018000000000000002,0.7727974406462054,-1.3195633467482462,-5.3605239496432056,0.09025845622216144,3.360964182055038,3.4512226382771996
0.020000000000000004,0.7700403405896611,-1.4375273577980145,-5.088847712965562,0.10711731640614149,3.358135782688606,3.465253099094747
0.022000000000000006,0.7670524536249412,-1.5503494438351626,-4.825348690300582,0.12459099936391936,3.3550796952070527,3.479670694570972
0.024000000000000007,0.7638439145413717,-1.6581786934767266,-4.569825648579087,0.14252470713742094,3.351808451133306,3.494333158270727
0.02600000000000001,0.7604245635828374,-1.7611605625127256,-4.322081758460263,0.1607775547102842,3.3483343178983627,3.509111872608647
0.02800000000000001,0.7568039536361246,-1.8594369513014217,-4.0819245108029225,0.17922163966967594,3.34466928975085,3.523890929420526
0.030000000000000013,0.7529913572655861,-1.9531462810442257,-3.8491656337584024,0.1977411649368126,3.340825080088671,3.538566245025484
0.032000000000000015,0.748995773596396,-2.042423568914136,-3.6236210105674096,0.21623161187175396,3.336813115084939,3.553044726956693
0.034000000000000016,0.7448259350487115,-2.1274005020153917,-3.405110598135688,0.2345989611779156,3.332644528492612,3.5672434896705276
0.03600000000000002,0.7404903139250965,-2.2082055101555835,-3.1934583464563318,0.25275895914751867,3.328330157523254,3.5810891166707726
0.03800000000000002,0.7359971288535982,-2.2849638374148684,-2.9884921189397975,0.27063642690092704,3.3238805397052107,3.594516966606138
0.04000000000000002,0.7313543510888971,-2.3577976125000797,-2.7900436137062457,0.2881646103805313,3.3193059106353178,3.6074705210158493
0.04200000000000002,0.7265697106739663,-2.426825917874527,-2.597948285888812,0.3052845689635685,3.314616202546263,3.6199007715098315
0.044000000000000025,0.7216507024646986,-2.4921648576570514,-2.4120452709906086,0.32194460065810426,3.309821043618776,3.6317656442768804
0.04600000000000003,0.7166045920199675,-2.553927624286504,-2.232177309332884,0.33809970194239,3.3049297579742265,3.6430294599166166
0.04800000000000003,0.7114384213595885,-2.6122245639502313,-2.058190671626667,0.35371106040002037,3.2999513662888993,3.6536624266889195
0.05000000000000003,0.7061590145926577,-2.667163240777389,-1.8899350856954218,0.36874557839185995,3.294894586976321,3.663640165368181
0.05200000000000003,0.7007729834187322,-2.718848499799982,-1.7272636643717991,0.38317542609063493,3.2897678378885575,3.6729432639791924
0.054000000000000034,0.6952867325043124,-2.7673825286864253,-1.5700328345873569,0.3969776222854986,3.284579238491519,3.6815568607770173
0.056000000000000036,0.689706464737076,-2.812864918254188,-1.4181022676702737,0.4101336414419021,3.2793366124729197,3.6894702539148216
0.05800000000000004,0.6840381863602968,-2.8553927217696824,-1.2713348108623839,0.4226290455767619,3.2740474907448385,3.6966765363216005
0.06000000000000004,0.6782877119898649,-2.895060513045013,-1.1295964200636028,0.43445313958039683,3.26871911480574,3.703172254386137
0.06200000000000004,0.6724606695163032,-2.9319604433425486,-0.9927560938086231,0.4455986486850253,3.2633584404294673,3.7089570891144925
0.06400000000000004,0.6665625048941528,-2.966182297099464,-0.8606858084779354,0.4560614168449424,3.257972141651057,3.7140335584959994
0.06600000000000004,0.6605984868210751,-2.9978135464854936,-0.7332604547426005,0.4658401248558842,3.2525666150213532,3.7184067398772376
0.06800000000000005,0.654573711308989,-3.026939404808093,-0.6103577752397644,0.4749360271006571,3.2471479841043474,3.7220840112050046
0.07000000000000005,0.6484931061495337,-3.053642878780073,-0.4918583034737045,0.48335270586496915,3.241722104192867,3.725074810057836
0.07200000000000005,0.6423614352761176,-3.078004819665525,-0.377645303935191,0.4910958422216299,3.2362945672198324,3.7273904094414623
0.07400000000000005,0.6361833030247782,-3.1001039733205173,-0.26760471343012515,0.49817300253299274,3.2308707068437235,3.7290437093767164
0.07600000000000005,0.6299631582960494,-3.1200170291456204,-0.1616250836067472,0.5045934396708054,3.2254556036882183,3.7300490433590237
0.07800000000000006,0.6237052986199924,-3.137818667967805,-0.059597524669253055,0.5103679080995813,3.220054090717145,3.7304219988167264
0.08000000000000006,0.6174138741265146,-3.1535816088696693,0.03858434973568592,0.5155084920143312,3.214670758727007,3.730179250741338
0.08200000000000006,0.6110928914230652,-3.1673766549842965,0.13302447647419235,0.5200284457660607,3.209309961940354,3.7293384077064147
0.08400000000000006,0.6047462173817546,-3.179272738274301,0.22382439573794066,0.5239420458489504,3.203975823684234,3.7279178695331843
0.08600000000000006,0.5983775828379136,-3.189336963313852,0.31108330273105533,0.5272644537617012,3.1986722421388114,3.7259366959005127
0.08800000000000006,0.5919905862020658,-3.197634650092597,0.3948980982485679,0.5300115890921594,3.193402896142105,3.7234144852342643
0.09000000000000007,0.5855886969872505,-3.2042293758605034,0.4753634381645364,0.5322000122092178,3.1881712510375433,3.720371263246761
0.09200000000000007,0.5791752592535965,-3.2091830160327057,0.5525717818485019,0.533846815979103,3.182980564551805,3.716827380530908
0.09400000000000007,0.5727534949720066,-3.2125557841734196,0.6266134395294465,0.534969525954659,3.17783389269107,3.712803418645729
0.09600000000000007,0.5663265073087755,-3.2144062710779626,0.6975766186267736,0.5355860085161297,3.1727340956445156,3.708320104160645
0.09800000000000007,0.5598972838329279,-3.21479148297184,0.7655474690681698,0.5357143864703741,3.1676838436844843,3.7033982301548583
0.10000000000000007,0.5534686996480207,-3.213766878845739,0.8306101276144,0.5353729616423989,3.1626856230534,3.698058584695799
0.10200000000000008,0.5470435204501221,-3.211386406945136,0.8928467612112705,0.5345801440187224,3.157741741828062,3.6923218858467846
0.10400000000000008,0.5406244055136377,-3.2077025404330413,0.9523376093890512,0.5333543870263863,3.1528543357525156,3.6862087227789018
0.10600000000000008,0.5342139106066197,-3.2027663122442185,1.0091610257297061,0.5317141285544792,3.14802537403127,3.679739502585749
0.10800000000000008,0.5278144908371586,-3.1966273491489896,1.0633935184222398,0.529677737346952,3.1432566650751026,3.6729344024220545
0.11000000000000008,0.5214285034324193,-3.189333905044498,1.115109789926393,0.5272634644162273,3.1385498621922654,3.6658133266084927
0.11200000000000009,0.5150582104518502,-3.180932893491041,1.1643827757648024,0.5244893991468202,3.1339064692183265,3.6583958683651465
0.11400000000000009,0.5087057814360575,-3.1714699195108174,1.2112836824635798,0.5213734297768313,3.1293278460784304,3.650701275855262
0.11600000000000009,0.5023732959928021,-3.160989310666137,1.2558820246610596,0.5179332079628878,3.1248152142761594,3.6427484222390474
0.11800000000000009,0.49606274632154507,-3.149534147433854,1.2982456614042528,0.5141861171508716,3.1203696623036477,3.6345557794545194
0.12000000000000009,0.48977603967793043,-3.1371462928924636,1.3384408316522576,0.510149244490667,3.115992150968067,3.626141395458734
0.1220000000000001,0.4835150007795664,-3.1238664217379974,1.3765321890056228,0.5058393560482446,3.1116835186299383,3.617522874678183
0.1240000000000001,0.47728137415442967,-3.1097340486445204,1.4125828356803307,0.5012728750826406,3.1074444863492263,3.608717361431867
0.12600000000000008,0.4710768264331893,-3.094787555984712,1.4466543557447444,0.49646586316893676,3.1032756629354785,3.5997415261044154
0.12800000000000009,0.464902948586714,-3.079064220925677,1.4788068476375305,0.49143400396112885,3.0991775498987106,3.5906115538598393
0.1300000000000001,0.4587612581099982,-3.0626002419148026,1.5090989559842143,0.486192589400913,3.095150546298074,3.581343135698987
0.1320000000000001,0.45265320115371216,-3.0454307645701335,1.5375879027296238,0.48075650818988996,3.0911949534856795,3.5719514616755697
0.1340000000000001,0.44658015460455275,-3.027589906989417,1.564329517603145,0.47514023635355473,3.0873109797433353,3.56245121609689
0.1360000000000001,0.4405434281155439,-3.0091107844916185,1.5893782679333066,0.46935782973573087,3.083498744810228,3.5528565745459586
0.1380000000000001,0.4345442660874083,-2.990025533804382,1.612787287827798,0.4634229182718437,3.079758284299913,3.5431812025717564
0.1400000000000001,0.4285838496021052,-2.9703653367105853,1.6346084067346816,0.45734870189863,3.076089554005286,3.533438255903916
0.1420000000000001,0.4226632983096036,-2.950160443166793,1.6548921774001188,0.45114794796660784,3.072492434090458,3.5236403820570654
0.1440000000000001,0.4167836722689339,-2.929440193906108,1.6736879032375498,0.4448329900298601,3.0689667331687653,3.5137997231986255
0.1460000000000001,0.41094597374453823,-2.9082330425375837,1.6910436651228773,0.43841572789549543,3.0655121922663695,3.503927920161865
0.1480000000000001,0.40515114895891263,-2.8865665771540514,1.7070063476297852,0.43190762882250877,3.062128488671171,3.49403611749368
0.1500000000000001,0.39940008980251496,-2.864467541459907,1.7216216647189766,0.42531972976673593,3.058815239666974,3.48413496943371
0.1520000000000001,0.3936936355018852,-2.841961855430093,1.7349341848946644,0.41866264057518904,3.0555720061530716,3.4742346467282608
0.1540000000000001,0.3880325742469064,-2.8190746355112095,1.746987355841334,0.4119465480392728,3.0523982961496183,3.464344844188891
0.1560000000000001,0.3824176447781106,-2.7958302143754046,1.757823528553355,0.40518122072227364,3.0492935681893445,3.454474788911618
0.1580000000000001,0.3768495379349138,-2.77225216023739,1.7674839809697032,0.3983760144820596,3.0462572345963745,3.444633249078434
0.16000000000000011,0.37132889816564435,-2.748363295744668,1.7760089411256414,0.3915398786151774,3.0432886646530375,3.434828543268215
0.16200000000000012,0.3658563250002071,-2.7241857164507635,1.7834376098328928,0.38468136255348806,3.040387187655764,3.4250685502092524
0.16400000000000012,0.36043237448620963,-2.699740808880992,1.7898081828994559,0.3778086230491543,3.0375520958612703,3.4153607189104247
0.16600000000000012,0.35505756058935445,-2.675049268200049,1.795157872899888,0.37092943178820387,3.0347826473243873,3.405712079112591
0.16800000000000012,0.34973235655888574,-2.650131115490418,1.7995229305065532,0.36405118337705605,3.032078068629016,3.396129252006072
0.17000000000000012,0.3444571962588596,-2.6250057146503942,1.802938665391979,0.35718090365032357,3.0294375575137855,3.386618461164109
0.17200000000000013,0.3392324754659902,-2.5996917889202313,1.8054394667121922,0.3503252582518977,3.0268602853941298,3.3771855436460276
0.17400000000000013,0.3340585531348072,-2.574207437044728,1.8070588231805607,0.3434905614448192,3.0243453997825487,3.367835961227368
0.17600000000000013,0.32893575263084357,-2.548570149080315,1.8078293427413836,0.3366827851087154,3.0218920266089433,3.358574811717659
0.17800000000000013,0.3238643629325571,-2.522796821854503,1.8077827718521942,0.32990756788668274,3.0194992724429697,3.349406840329652
0.18000000000000013,0.3188446398026728,-2.4969037740853266,1.8069500143834354,0.3231702244464053,3.0171662266204278,3.340336451066833
0.18200000000000013,0.31387680692961917,-2.4709067611682154,1.8053611501439253,0.3164757548230441,3.0148919632757516,3.3313677180987957
0.18400000000000014,0.3089610570397161,-2.4448209896375364,1.803045453040239,0.3098288538140046,3.0126755432827466,3.3225043970967514
0.18600000000000014,0.30409755298075786,-2.4186611313098383,1.8000314088779117,0.3032339203981217,3.010516016105716,3.3137499365038376
0.18800000000000014,0.2992864287776211,-2.3924413371156548,1.796346732812098,0.29669506715407407,3.0084124215632086,3.3051074887172827
0.19000000000000014,0.2945277906605143,-2.366175250626541,1.7920183864550983,0.2902161296549834,3.006363791506597,3.2965799211615803
0.19200000000000014,0.2898217180664709,-2.3398760212838416,1.7870725946479387,0.28380067581816354,3.004369151415761,3.2881698272339244
0.19400000000000014,0.2851682646146771,-2.3135563173355167,1.7815348619029745,0.2774520151908661,3.0024275219141283,3.2798795371049945
0.19600000000000015,0.28056745905621205,-2.287228338487192,1.7754299885242624,0.27117320815463847,3.0005379202053883,3.271711128360027
0.19800000000000015,0.27601930619876525,-2.2609038282734457,1.768782086412263,0.26496707503257305,2.998699361434124,3.263666436466697
0.20000000000000015,0.2715237878068853,-2.234594086155182,1.761614594559239,0.2588362050852653,2.9969108599726875,3.2557470650579527
0.20200000000000015,0.2670808634783024,-2.2083099793488032,1.7539502942415113,0.2527829653827612,2.995171430636577,3.247954396019338
