time,q,dq,u,kinetic_energy,potential_energy,total_energy
0.002,0.523584581728847,-0.014193811292887878,0.0,1.0442925499058854e-05,3.14013317527733,3.140143618202829
0.004,0.5235420008183967,-0.02838692468160342,0.0,4.176981926961299e-05,3.1401018483835594,3.140143618202829
0.006,0.5234710349606605,-0.04257864226197993,0.0,9.397451991146825e-05,3.140049643682922,3.1401436182028335
0.008,0.5233716876451591,-0.05676826612987884,0.0,0.00016704675925455253,3.1399765714435905,3.140143618202845
0.01,0.5232439637572215,-0.07095509838124593,0.0,0.00026097216362208696,3.1398826460392466,3.1401436182028686
0.012,0.5230878695779848,-0.08513844111221812,0.0,0.00037573225559947495,3.139767885947311,3.1401436182029103
0.014,0.5229034127843933,-0.09931759641929772,0.0,0.0005113044563097783,3.1396323137466626,3.1401436182029725
0.016,0.5226906024491978,-0.11349186639961083,0.0,0.0006676620881966705,3.1394759561148615,3.140143618203058
0.018000000000000002,0.522449449040954,-0.12766055315126684,0.0,0.000844774378315947,3.1392988438248577,3.1401436182031737
0.020000000000000004,0.5221799644240198,-0.1418229587738355,0.0,0.0010426064621368854,3.1391010117411864,3.1401436182033233
0.022000000000000006,0.5218821618585523,-0.15597838536895844,0.0,0.0012611193878549092,3.138882498815653,3.140143618203508
0.024000000000000007,0.5215560560005023,-0.1701261350411119,0.0,0.0015002701212172332,3.1386433480825184,3.140143618203736
0.02600000000000001,0.5212016629016083,-0.18426550989853674,0.0,0.0017600115508633366,3.1383836066531443,3.1401436182040077
0.02800000000000001,0.5208190000093875,-0.19839581205435278,0.0,0.002040292494182296,3.138103325710146,3.1401436182043283
0.030000000000000013,0.5204080861671251,-0.2125163436278737,0.0,0.00234105770368921,3.137802560501013,3.1401436182047022
0.032000000000000015,0.5199689416138599,-0.22662640674613863,0.0,0.0026622478739231122,3.137481370331209,3.140143618205132
0.034000000000000016,0.5195015879843676,-0.24072530354567717,0.0,0.00300379964886895,3.137139818556754,3.140143618205623
0.03600000000000002,0.51900604830914,-0.2548123361745235,0.0,0.003365645629906403,3.1367779725762714,3.140143618206178
0.03800000000000002,0.5184823470143589,-0.268886806794496,0.0,0.003747714384288427,3.1363959038225127,3.140143618206801
0.04000000000000002,0.517930509921867,-0.28294801758375837,0.0,0.004149930454152686,3.135993687753342,3.1401436182074947
0.04200000000000002,0.5173505642491316,-0.2969952707396776,0.0,0.004572214366069045,3.135571403842194,3.140143618208263
0.044000000000000025,0.5167425386092038,-0.31102786848199526,0.0,0.005014482641126608,3.1351291355679827,3.1401436182091094
0.04600000000000003,0.5161064630106699,-0.32504511305632744,0.0,0.005476647805563862,3.1346669704044734,3.140143618210037
0.04800000000000003,0.5154423688575956,-0.3390463067380082,0.0,0.005958618401945614,3.1341849998091047,3.1401436182110505
0.05000000000000003,0.5147502889494632,-0.3530307518362929,0.0,0.006460299000890636,3.13368331921126,3.140143618212151
0.05200000000000003,0.5140302574810984,-0.36699775069893614,0.0,0.006981590213353991,3.133162027999988,3.140143618213342
0.054000000000000034,0.5132823100425891,-0.38094660571715877,0.0,0.007522388703468211,3.1326212295111593,3.1401436182146276
0.056000000000000036,0.5125064836191925,-0.39487661933102,0.0,0.008082587201947586,3.1320610310140613,3.1401436182160087
0.05800000000000004,0.5117028165912324,-0.40878709403520835,0.0,0.00866207452005995,3.13148154369743,3.14014361821749
