time,q,dq,u,kinetic_energy,potential_energy,total_energy
0.002,6.908327378989548e-07,0.0006908294693401993,1.0,6.908163952443584e-07,82.1840638179188,82.18406450873519
0.004,2.7632917292000436e-06,0.0013816197165320552,1.0,2.7631217705315274e-06,82.18406381806588,82.18406658118765
0.006,6.217259309128386e-06,0.002072331521654081,1.0,6.216445508343896e-06,82.18406381870321,82.18407003514872
0.008,1.105253937714861e-05,0.002762925669238376,1.0,1.1050003363889292e-05,82.18406382041887,82.18407487042224
0.01,1.726885740809856e-05,0.0034533629504971027,1.0,1.7262697643217354e-05,82.18406382403609,82.18408108673373
0.012,2.4865860467775584e-05,0.004143604165548592,1.0,2.485311745250439e-05,82.1840638306128,82.18408868373025
0.014,3.38431172329746e-05,0.004833610125642944,1.0,3.3819539018465566e-05,82.18406384144147,82.18409766098048
0.016,4.4200118015976674e-05,0.005523341655387006,1.0,4.415992607982183e-05,82.18406385804866,82.18410801797474
0.018000000000000002,5.593627479348693e-05,0.006212759594968592,1.0,5.5871930349732794e-05,82.18406388219465,82.18411975412499
0.020000000000000004,6.905092124001995e-05,0.006901824802379835,1.0,6.895289204909038e-05,82.18406391587285,82.1841328687649
0.022000000000000006,8.354331276573094e-05,0.007590498155639532,1.0,8.33998405105529e-05,82.18406396130939,82.1841473611499
0.024000000000000007,9.94126265586905e-05,0.008278740555014359,1.0,9.920949485318155e-05,82.18406402096232,82.18416323045717
0.02600000000000001,0.00011665796163160053,0.008966512925238838,1.0,0.00011637826472752745,82.18406409752102,82.18418047578574
0.02800000000000001,0.00013527833887294876,0.009653776217733931,1.0,0.00013490225113099906,82.18406419390533,82.18419909615646
0.030000000000000013,0.00015527270110259902,0.01034049141282412,1.0,0.0001547772472933261,82.18406431326491,82.1842190905122
0.032000000000000015,0.00017663991313181395,0.011026619521952876,1.0,0.00017599873963191818,82.18406445897809,82.18424045771772
0.034000000000000016,0.0001993787618277071,0.01171212158989636,1.0,0.0001985619087769014,82.18406463465116,82.18426319655994
0.03600000000000002,0.00022348795618212027,0.012396958696975258,1.0,0.0002224616306656021,82.18406484411712,82.18428730574779
0.03800000000000002,0.00024896612738492296,0.013081091961264621,1.0,0.0002476924777062262,82.1840650914348,82.1843127839125
0.04000000000000002,0.0002758118289017291,0.013764482540801563,1.0,0.0002742487200104742,82.18406538088755,82.18433962960755
0.04200000000000002,0.0003040235365560269,0.014447091635790723,1.0,0.0003021243266948078,82.18406571698203,82.18436784130873
0.044000000000000025,0.00033359964861571747,0.015128880490807345,1.0,0.00033131296725007724,82.18406610444707,82.18439741741432
0.04600000000000003,0.0003645384858840572,0.01580981039699787,1.0,0.000361808012979195,82.18406654823217,82.18442835624515
0.04800000000000003,0.00039683829179499826,0.016489842694277897,1.0,0.0003936025385025329,82.18406705350611,82.18446065604462
0.05000000000000003,0.0004304972325129229,0.0171689387735274,1.0,0.0004266893233306981,82.18406762565556,82.18449431497889
0.05200000000000003,0.0004655133970367647,0.01784706007878308,1.0,0.000461060853504331,82.18406827028348,82.18452933113699
0.054000000000000034,0.0005018847973085124,0.018524168109427714,1.0,0.0004967093233005597,82.18406899320752,82.18456570253082
0.056000000000000036,0.0005396093683260881,0.01920022442237641,1.0,0.0005336266370057131,82.18406980045843,82.18460342709544
0.05800000000000004,0.0005786849682605963,0.019875190634259587,1.0,0.0005718044107538985,82.1840706982782,82.18464250268896
0.06000000000000004,0.000619109378577934,0.020549028423602626,1.0,0.0006112339744310251,82.18407169311847,82.1846829270929
0.06200000000000004,0.0006608803041647579,0.02122169953300201,1.0,0.0006519063736438372,82.18407279163847,82.18472469801212
0.06400000000000004,0.0007039953734587994,0.021893165771297882,1.0,0.0006938123717535168,82.18407400070328,82.18476781307503
0.06600000000000004,0.0007484521385835214,0.022563389015742837,1.0,0.0007369424519733895,82.1840753273818,82.18481226983378
0.06800000000000005,0.0007942480754871093,0.02323233121416689,1.0,0.0007812868195302557,82.18407677894481,82.18485806576435
0.07000000000000005,0.0008413805840857867,0.023899954387138458,1.0,0.0008268354038888697,82.18407836286272,82.1849051982666
0.07200000000000005,0.0008898469884114501,0.024566220630121236,1.0,0.0008735778610390394,82.18408008680358,82.18495366466462
0.07400000000000005,0.0009396445367636135,0.025231092115626873,1.0,0.0009215035758448502,82.1840819586308,82.18500346220664
