time,q,dq,u
0.002,0.785344565394989,-0.05359787178355634,-15.707963267948966
0.004,0.7851845734440671,-0.10639368902616524,-15.385304077198441
0.006,0.7849197865428934,-0.15839256637475313,-15.06532933472435
0.008,0.7845517934347305,-0.2095996440285003,-14.74804033260935
0.01,0.7840821725582814,-0.26002008624991774,-14.433438004523607
0.012,0.7835124920010123,-0.3096590799192921,-14.121522933666121
0.014,0.7828443094553237,-0.35852183313162844,-13.812295360504493
0.016,0.7820791721774867,-0.40661357383521324,-13.505755190316702
0.018000000000000002,0.7812186169492602,-0.45393954851091206,-13.201902000538455
0.020000000000000004,0.7802641700421109,-0.500505020891313,-12.900735047919731
0.022000000000000006,0.7792173471839549,-0.546315270718823,-12.602253275494341
0.024000000000000007,0.7780796535283454,-0.5913755925418227,-12.30645531936616
0.02600000000000001,0.7768525836260312,-0.6356912945479836,-12.013339515315971
0.02800000000000001,0.7755376213988114,-0.6792676974338545,-11.722903905232721
0.030000000000000013,0.7741362401156165,-0.7221101333098242,-11.4351462433731
0.032000000000000015,0.772649902370744,-0.7642239446395704,-11.150064002453387
0.034000000000000016,0.7710800600641822,-0.805614483213111,-10.867654379577457
0.03600000000000002,0.7694281543839543,-0.8462871091525762,-10.587914302004977
0.03800000000000002,0.7676956157904202,-0.8862471899498281,-10.310840432763626
0.04000000000000002,0.765883864002471,-0.9255000995350595,-10.036429176109436
0.04200000000000002,0.7639943079855559,-0.964051217375513,-9.764676682839063
0.044000000000000025,0.7620283459414835,-1.001905927603468,-9.49557885545804
0.04600000000000003,0.7599873652999378,-1.0390696181726538,-9.22913135320886
0.04800000000000003,0.7578727427116535,-1.075547680042255,-8.965329596962833
0.05000000000000003,0.755685844043197,-1.1113455063876871,-8.70416877397954
0.05200000000000003,0.7534280243732998,-1.1464684918373311,-8.445643842537818
0.054000000000000034,0.7511006279906924,-1.1809220317344227,-8.18974953644201
0.056000000000000036,0.7487049883933911,-1.2147115214233126,-7.936480369407313
0.05800000000000004,0.7462424282893875,-1.2478423555593152,-7.685830639327946
0.06000000000000004,0.7437142595986965,-1.2803199274413848,-7.437794432431859
0.06200000000000004,0.7411217834567161,-1.312149628366865,-7.192365627325621
0.06400000000000004,0.738466290218856,-1.3433368470075746,-6.949537898933132
0.06600000000000004,0.7357490594663944,-1.3738869688065016,-6.709304722331671
0.06800000000000005,0.7329713600135199,-1.4038053753943966,-6.471659376488876
0.07000000000000005,0.7301344499155232,-1.4330974440255644,-6.236594947904019
0.07200000000000005,0.7272395764780959,-1.4617685470321722,-6.004104334157079
0.07400000000000005,0.7242879762677049,-1.4898240512964023,-5.774180247368884
0.07600000000000005,0.7212808751230043,-1.5172693177397947,-5.546815217575684
0.07800000000000006,0.718219488167252,-1.5441097008291387,-5.322001596021318
0.08000000000000006,0.7151050198216989,-1.570350548098284,-5.099731558370207
0.08200000000000006,0.7119386638199189,-1.5959971996852638,-4.879997107844275
0.08400000000000006,0.7087216032230494,-1.6210549878841263,-4.662790078286795
0.08600000000000006,0.7054550104359151,-1.6455292367108976,-4.448102137156232
0.08800000000000006,0.7021400472240048,-1.6694252614831029,-4.235924788452916
0.09000000000000007,0.6987778647312775,-1.6927483684122957,-4.026249375581479
0.09200000000000007,0.6953696034987696,-1.7155038542090537,-3.8190670841517758
0.09400000000000007,0.6919163934839814,-1.7376970056999195,-3.61436894472107
0.09600000000000007,0.688419354081017,-1.759333099455774,-3.4121458354801106
0.09800000000000007,0.6848795941414572,-1.780417401431151,-3.212388484885695
0.10000000000000007,0.6812982119959432,-1.8009551666140062,-3.0150874742422396
0.10200000000000008,0.6776762954764505,-1.8209516386854838,-2.8202332402348276
0.10400000000000008,0.6740149219392336,-1.8404120496892187,-2.6278160774161066
0.10600000000000008,0.6703151582884235,-1.8593416197097443,-2.43782614064936
0.10800000000000008,0.6665780610002586,-1.8777455565595798,-2.250253447510005
0.11000000000000008,0.6628046761479346,-1.8956290554745865,-2.0650878806476936
0.11200000000000009,0.6589960394270539,-1.9129972988171993,-1.882319190111172
0.11400000000000009,0.6551531761816628,-1.9298554557871508,-1.7019369956378814
0.11600000000000009,0.6512771014308592,-1.94620868213932,-1.5239307889103522
0.11800000000000009,0.6473688198959572,-1.9620621199083506,-1.3482899357812617
0.12000000000000009,0.6434293260281977,-1.9774208971396963,-1.1750036784690394
0.1220000000000001,0.639459604036989,-1.9922901276267684,-1.0040611377257758
0.1240000000000001,0.635460627918668,-2.006674910653865,-0.8354513149791689
0.12600000000000008,0.6314333614857706,-2.0205803307445835,-0.6691630944501696
0.12800000000000009,0.6273787583967988,-2.0340114574154224,-0.50518524524791
0.1300000000000001,0.6232977621864768,-2.0469733449342993,-0.34350642344344173
0.1320000000000001,0.6191913062964848,-2.0594710320837124,-0.18411517412373968
0.1340000000000001,0.615060314106662,-2.0715095419283016,-0.026999933427420686
