time,q,dq,u
0.002,0.785344565394989,-0.05359787178355634,-15.707963267948966
0.004,0.7851838421009314,-0.10712503037848338,-15.680092372008001
0.006,0.7849161417361387,-0.16057468153453736,-15.650114326829385
0.008,0.7845416260928787,-0.21394004804701033,-15.618035493955505
0.01,0.784060470500381,-0.2672143701093286,-15.583862497834069
0.012,0.7834728637896873,-0.3203909056667469,-15.547602224952955
0.014,0.7827790082577932,-0.3734629307716638,-15.509261822960372
0.016,0.7819791196310775,-0.426423739941077,-15.468848699770033
0.018000000000000002,0.7810734270280132,-0.4792666465166896,-15.42637052265101
0.020000000000000004,0.7800621729211562,-0.5319849830281725,-15.38183521730192
0.022000000000000006,0.7789456130984035,-0.5845721015600785,-15.335250966909037
0.024000000000000007,0.7777240166235133,-0.6370213741228958,-15.28662621118803
0.02600000000000001,0.7763976657958788,-0.6893261930287202,-15.235969645408819
0.02800000000000001,0.7749668561095454,-0.7414799712720165,-15.183290219403215
0.030000000000000013,0.7734318962114614,-0.7934761429159275,-15.1285971365549
0.032000000000000015,0.7717931078589493,-0.8453081634845829,-15.071899852771264
0.034000000000000016,0.7700508258763868,-0.8969695103618456,-15.013208075436694
0.03600000000000002,0.7682053981110838,-0.9484536831969254,-14.952531762346814
0.03800000000000002,0.7662571853883396,-0.9997542043172769,-14.889881120623214
0.04000000000000002,0.7642065614656687,-1.050864619149187,-14.825266605608155
0.04200000000000002,0.7620539129861751,-1.1017784966464452,-14.75869891973878
0.044000000000000025,0.7597996394310631,-1.1524894297274777,-14.690189011400278
0.04600000000000003,0.7574441530712636,-1.2029910357213123,-14.619748073757522
0.04800000000000003,0.7549878789181598,-1.2532769568227287,-14.547387543564616
0.05000000000000003,0.7524312546733932,-1.303340860556934,-14.473119099951832
0.05200000000000003,0.7497747306777306,-1.3531764402540902,-14.396954663189398
0.054000000000000034,0.7470187698589713,-1.4027774155340023,-14.318906393427568
0.056000000000000036,0.7441638476788753,-1.4521375328012665,-14.238986689412425
0.05800000000000004,0.7412104520790902,-1.5012505657511575,-14.157208187176874
0.06000000000000004,0.7381590834260552,-1.5501103158865177,-14.073583758706226
0.06200000000000004,0.7350102544548605,-1.5987106130458992,-13.988126510577844
0.06400000000000004,0.7317644902120383,-1.6470453159431888,-13.90084978257426
0.06600000000000004,0.728422327997264,-1.6951083127189293,-13.81176714626917
0.06800000000000005,0.724984317303942,-1.7428935215035362,-13.720892403585816
0.07000000000000005,0.721451019758653,-1.790394890992587,-13.628239585327071
0.07200000000000005,0.7178230090594394,-1.8376064010343438,-13.533822949676766
0.07400000000000005,0.7141008709129022,-1.8845220632296507,-13.437656980671617
0.07600000000000005,0.7102852029700866,-1.9311359215443311,-13.339756386643218
0.07800000000000006,0.7063766147611295,-1.9774420529341863,-13.240136098629566
0.08000000000000006,0.7023757276286449,-2.023434567982679,-13.138811268755497
0.08200000000000006,0.6982831746598209,-2.0691076115513685,-13.035797268581558
0.08400000000000006,0.6940996006172031,-2.1144553634431373,-12.931109687420733
0.08600000000000006,0.6898256618681385,-2.1594720390782363,-12.824764330622493
