time,q,dq,u
0.002,0.2617940335974099,-0.005354183907957091,0.0
0.004,0.26177797120616897,-0.010708153839151054,0.0
0.006,0.2617512012673515,-0.016061695823766077,0.0
0.008,0.26171372485081007,-0.021414595905228182,0.0
0.01,0.26166554345429127,-0.026766640147094557,0.0
0.012,0.261606659003389,-0.03211761463976612,0.0
0.014,0.2615370738514837,-0.03746730550720197,0.0
0.016,0.26145679077966905,-0.042815498913636146,0.0
0.018000000000000002,0.26136581299666406,-0.04816198107029722,0.0
0.020000000000000004,0.26126414413871296,-0.0535065382421311,0.0
0.022000000000000006,0.2611517882694706,-0.0588489567545276,0.0
0.024000000000000007,0.26102874987987507,-0.06418902300005118,0.0
0.02600000000000001,0.26089503388800644,-0.06952652344517629,0.0
0.02800000000000001,0.26075064563893247,-0.07486124463702783,0.0
0.030000000000000013,0.2605955909045403,-0.0801929732101271,0.0
0.032000000000000015,0.26042987588335503,-0.08552149589314384,0.0
0.034000000000000016,0.2602535072003446,-0.09084659951565457,0.0
0.03600000000000002,0.26006649190671133,-0.09616807101490786,0.0
0.03800000000000002,0.2598688374796696,-0.1014856974425969,0.0
0.04000000000000002,0.25966055182221043,-0.10679926597163979,0.0
0.04200000000000002,0.25944164326285213,-0.11210856390296796,0.0
0.044000000000000025,0.25921212055537735,-0.11741337867232325,0.0
0.04600000000000003,0.2589719928785569,-0.12271349785706394,0.0
0.04800000000000003,0.25872126983585947,-0.1280087091829801,0.0
0.05000000000000003,0.25845996145514816,-0.13329880053111892,0.0
0.05200000000000003,0.258188078188363,-0.13858355994462018,0.0
0.054000000000000034,0.2579056309111898,-0.1438627756355622,0.0
0.056000000000000036,0.25761263092271575,-0.14913623599181905,0.0
0.05800000000000004,0.25730908994507073,-0.1544037295839288,0.0
0.06000000000000004,0.2569950201230551,-0.15966504517197394,0.0
0.06200000000000004,0.2566704340237605,-0.16491997170909836,0.0
0.06400000000000004,0.25633534463615687,-0.17016829835842,0.0
0.06600000000000004,0.2559897653706853,-0.17540981449005838,0.0
0.06800000000000005,0.2556337100588307,-0.18064430969132267,0.0
0.07000000000000005,0.2552671929526802,-0.18587157377365604,0.0
0.07200000000000005,0.2548902287244683,-0.19109139677959372,0.0
0.07400000000000005,0.25450283246610744,-0.19630356898973522,0.0
0.07600000000000005,0.25410501968870497,-0.20150788092973115,0.0
0.07800000000000006,0.2536968063220661,-0.20670412337728453,0.0
0.08000000000000006,0.25327820871418266,-0.21189208736916748,0.0
0.08200000000000006,0.2528492436307081,-0.21707156420825297,0.0
0.08400000000000006,0.25240992825441805,-0.22224234547056237,0.0
0.08600000000000006,0.25196028018465716,-0.2274042230123288,0.0
0.08800000000000006,0.2515003174367715,-0.23255698897707652,0.0
0.09000000000000007,0.25103005844152676,-0.23770043580271694,0.0
0.09200000000000007,0.2505495220445127,-0.24283435622866095,0.0
0.09400000000000007,0.2500587275055326,-0.24795854330294828,0.0
0.09600000000000007,0.24955769449797924,-0.25307279038939373,0.0
0.09800000000000007,0.249046443108196,-0.2581768911747509,0.0
0.10000000000000007,0.24852499383482374,-0.2632706396758929,0.0
0.10200000000000008,0.24799336758813353,-0.26835383024701126,0.0
0.10400000000000008,0.24745158568934475,-0.273426257586832,0.0
0.10600000000000008,0.2468996698699287,-0.27848771674585004,0.0
0.10800000000000008,0.24633764227089794,-0.28353800313358174,0.0
0.11000000000000008,0.24576552544208086,-0.288576912525835,0.0
0.11200000000000009,0.24518334234138192,-0.2936042410719985,0.0
0.11400000000000009,0.2445911163340271,-0.29861978530234884,0.0
0.11600000000000009,0.24398887119179488,-0.30362334213537634,0.0
0.11800000000000009,0.24337663109223237,-0.3086147088851294,0.0
0.12000000000000009,0.2427544206178569,-0.31359368326857756,0.0
0.1220000000000001,0.24212226475534285,-0.31856006341299337,0.0
0.1240000000000001,0.2414801888946935,-0.32351364786335274,0.0
0.12600000000000008,0.24082821882839836,-0.3284542355897544,0.0
0.12800000000000009,0.24016638075057542,-0.33338162599485777,0.0
