time,q,dq,u,kinetic_energy,potential_energy,total_energy
0.0,0.7853981633974483,0.0,0.0,0.0,3.3739923714839954,3.3739923714839954
0.002,0.7853780902196742,-0.020073110617531316,0.0,2.0885945221899013e-05,3.373971485329147,3.373992371274369
0.004,0.785317871492234,-0.040145415348563224,0.0,8.354070632728059e-05,3.3739088305680407,3.373992371274368
0.006,0.7852175096328357,-0.06021610824190446,0.0,0.00018795422106733338,3.3738044170533175,3.373992371274385
0.008,0.7850770086712082,-0.08028438321702155,0.0,0.0003341097187885096,3.373658261555644,3.3739923712744324
0.01,0.7848963742494248,-0.1003494339994717,0.0,0.0005219837200992316,3.3734703875544327,3.373992371274532
0.012,0.7846756136223553,-0.12041045405646011,0.0,0.0007515460364064374,3.3732408252382897,3.373992371274696
0.014,0.7844147356582467,-0.14046663653256375,0.0,0.0010227597693256655,3.372969611505619,3.3739923712749444
0.016,0.7841137508394332,-0.16051717418566258,0.0,0.0013355813099691642,3.372656789965323,3.373992371275292
0.018000000000000002,0.7837726712631732,-0.1805612593231201,0.0,0.0016899603381174619,3.3723024109376394,3.3739923712757567
0.020000000000000004,0.7833915106426135,-0.20059808373825433,0.0,0.0020858398212808544,3.371906531455072,3.3739923712763527
0.022000000000000006,0.7829702843078813,-0.22062683864714103,0.0,0.00252315601365823,3.37146921526344,3.373992371277098
0.024000000000000007,0.7825090092073013,-0.2406467146257898,0.0,0.00300183845500164,3.370990532823007,3.3739923712780087
0.02600000000000001,0.782007703908738,-0.2606569015477352,0.0,0.0035218099693959714,3.3704705613097037,3.3739923712791
0.02800000000000001,0.7814663886010632,-0.2806565885220834,0.0,0.004082986663964114,3.369909384616424,3.373992371280388
0.030000000000000013,0.7808850850957463,-0.30064496383205624,0.0,0.004685277927508872,3.3693070933543794,3.3739923712818882
0.032000000000000015,0.7802638168285666,-0.3206212148740726,0.0,0.0053285864291039734,3.3686637848545136,3.3739923712836175
0.034000000000000016,0.779602608861448,-0.3405845280974094,0.0,0.0060128081166473035,3.3679795631689426,3.37399237128559
0.03600000000000002,0.7789014878844127,-0.36053408894448263,0.0,0.0067378322153906324,3.3672545390724298,3.3739923712878204
0.03800000000000002,0.7781604822176541,-0.3804690817917886,0.0,0.007503541226460868,3.366488830063864,3.3739923712903246
